Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Jan  4, 2013
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1451587|Turner Simon|4|20130104|edgar/data/1451587/0001179110-13-000555.txt
1451646|Melcher David F|4/A|20130104|edgar/data/1451646/0001209191-13-001757.txt
1451846|STRATEGIC VALUE SPECIAL SITUATIONS FUND LP|3|20130104|edgar/data/1451846/0001181431-13-001874.txt
1451846|STRATEGIC VALUE SPECIAL SITUATIONS FUND LP|4|20130104|edgar/data/1451846/0001181431-13-001875.txt
1451951|FriendFinder Networks Inc.|4|20130104|edgar/data/1451951/0001437749-13-000213.txt
1452087|JANUS INSTITUTIONAL OPPORTUNISTIC ALPHA FUND LLC|D/A|20130104|edgar/data/1452087/0001386302-13-000006.txt
1452371|Ray Thomas G|4|20130104|edgar/data/1452371/0001181431-13-001738.txt
1452681|Bjornholt James Eric|4|20130104|edgar/data/1452681/0000827054-13-000008.txt
1452927|Storro Richard L|4|20130104|edgar/data/1452927/0000104918-13-000013.txt
1453016|Mellencamp Lisa J|4|20130104|edgar/data/1453016/0001181431-13-001771.txt
1453090|Weatherford International Ltd./Switzerland|4|20130104|edgar/data/1453090/0001516731-13-000001.txt
1453090|Weatherford International Ltd./Switzerland|4|20130104|edgar/data/1453090/0001516731-13-000002.txt
1453090|Weatherford International Ltd./Switzerland|4|20130104|edgar/data/1453090/0001516731-13-000003.txt
1453090|Weatherford International Ltd./Switzerland|4|20130104|edgar/data/1453090/0001516731-13-000004.txt
1453090|Weatherford International Ltd./Switzerland|4|20130104|edgar/data/1453090/0001516731-13-000005.txt
1453090|Weatherford International Ltd./Switzerland|4|20130104|edgar/data/1453090/0001516731-13-000006.txt
1453770|GOBALTO INC|D|20130104|edgar/data/1453770/0001168404-13-000001.txt
1453840|CHANG WAYNE|4|20130104|edgar/data/1453840/0001349436-13-000013.txt
1453917|Jones Wayne L.|4|20130104|edgar/data/1453917/0001181431-13-001894.txt
1453947|Harris Charles S|4|20130104|edgar/data/1453947/0001220500-13-000004.txt
1454188|Medley Martha W|4|20130104|edgar/data/1454188/0001220500-13-000005.txt
1454588|EAGLE DIRECTIONAL MACRO FUND LLC|D/A|20130104|edgar/data/1454588/0001454588-13-000001.txt
1454852|HealthCor Offshore GP, LLC|4|20130104|edgar/data/1454852/0000908662-13-000013.txt
1454853|HealthCor Offshore Master Fund, L.P.|4|20130104|edgar/data/1454853/0000908662-13-000013.txt
1455181|Leav Peter|4|20130104|edgar/data/1455181/0001181431-13-001548.txt
1455272|STONE EVAN D.|4|20130104|edgar/data/1455272/0001140361-13-001152.txt
1455700|Hyde James A.|4|20130104|edgar/data/1455700/0001127602-13-001053.txt
1455987|Carroll David C.|4|20130104|edgar/data/1455987/0000070145-13-000002.txt
1456158|Clohan Dexanne B|4|20130104|edgar/data/1456158/0001127602-13-001027.txt
1456412|GALLAGHER PHILIP R|4|20130104|edgar/data/1456412/0001219998-13-000013.txt
1456565|HESTIA CAPITAL PARTNERS LP|D/A|20130104|edgar/data/1456565/0001456565-13-000001.txt
1456667|Dorer Benno O|4|20130104|edgar/data/1456667/0001225208-13-000819.txt
1456778|Prete John J|4|20130104|edgar/data/1456778/0001140361-13-001203.txt
1456832|Crosen Kaley Ann|4|20130104|edgar/data/1456832/0001181431-13-001452.txt
1457168|Cowart Benjamin P|4|20130104|edgar/data/1457168/0001214782-13-000010.txt
1457217|LEBOVITZ ALAN L.|4|20130104|edgar/data/1457217/0001127602-13-001063.txt
1457392|Fritts Dale Lee|4|20130104|edgar/data/1457392/0001181431-13-001454.txt
1457501|Gaglione Patricia|4|20130104|edgar/data/1457501/0001140361-13-001092.txt
1458116|Altschuler Steven|4|20130104|edgar/data/1458116/0001181431-13-001673.txt
1459091|LD Commodities Alpha Fund Ltd.|D/A|20130104|edgar/data/1459091/0001140361-13-000953.txt
1460536|Domaleski Richard|4|20130104|edgar/data/1460536/0001209191-13-002022.txt
1460801|Tri-Tech Holding, Inc.|8-K|20130104|edgar/data/1460801/0001144204-13-000690.txt
1461111|Wilson Nancy L|4|20130104|edgar/data/1461111/0001225208-13-000765.txt
1461583|Nutra Biopharma Corp.|15-12G|20130104|edgar/data/1461583/0001062993-13-000090.txt
1461841|Shnider Tammi|3|20130104|edgar/data/1461841/0001161697-13-000015.txt
1461841|Shnider Tammi|SC 13G/A|20130104|edgar/data/1461841/0001161697-13-000013.txt
1461858|Welch Thomas H JR|4|20130104|edgar/data/1461858/0001209191-13-001816.txt
1462439|Portney Paul R|4|20130104|edgar/data/1462439/0000032689-13-000008.txt
1462476|Grable Robert C|4|20130104|edgar/data/1462476/0001127602-13-000996.txt
1462633|Jive Software, Inc.|4|20130104|edgar/data/1462633/0001181431-13-001562.txt
1462633|Jive Software, Inc.|4|20130104|edgar/data/1462633/0001181431-13-001563.txt
1462633|Jive Software, Inc.|4|20130104|edgar/data/1462633/0001181431-13-001569.txt
1462633|Jive Software, Inc.|4|20130104|edgar/data/1462633/0001181431-13-001570.txt
1462719|Ladau Drew T|4|20130104|edgar/data/1462719/0001179110-13-000546.txt
1462720|Whitted J Michael|4|20130104|edgar/data/1462720/0001179110-13-000547.txt
1462723|Smeltser Jeremy W|4|20130104|edgar/data/1462723/0001179110-13-000542.txt
1462890|Crawford Susan J|4|20130104|edgar/data/1462890/0001462890-13-000001.txt
1463021|Kempthorne Dirk A|4|20130104|edgar/data/1463021/0001209191-13-001826.txt
1463260|CHAMPION MADELEINE L|4|20130104|edgar/data/1463260/0001181431-13-001715.txt
1463381|Miller MaryAnn G.|4|20130104|edgar/data/1463381/0001219998-13-000015.txt
1463986|Carl Three LLC|4|20130104|edgar/data/1463986/0001225208-13-000767.txt
1463987|Carl Three LP|4|20130104|edgar/data/1463987/0001225208-13-000718.txt
1464413|Starboard Investment Trust|497J|20130104|edgar/data/1464413/0001464413-13-000004.txt
1464471|Malone Robert A|4|20130104|edgar/data/1464471/0001209191-13-001954.txt
1465833|Jacobson William B|4|20130104|edgar/data/1465833/0001516731-13-000006.txt
1465853|Henry Joseph C.|4|20130104|edgar/data/1465853/0001516731-13-000005.txt
1466034|Barrett David M|4|20130104|edgar/data/1466034/0001225208-13-000862.txt
1466102|DANGEL WOLFGANG H|4|20130104|edgar/data/1466102/0001466102-13-000001.txt
1466121|StudyBlue, Inc.|D|20130104|edgar/data/1466121/0000897069-13-000005.txt
1466250|BERNSTEIN DREW|4|20130104|edgar/data/1466250/0001144204-13-000887.txt
1466308|Beattie William G|4|20130104|edgar/data/1466308/0001231205-13-000001.txt
1466516|THOMAS E. LORENE|4|20130104|edgar/data/1466516/0001046203-13-000010.txt
1466555|Thackston Jason R|4|20130104|edgar/data/1466555/0000104918-13-000008.txt
1466556|Thoren Diane C|4|20130104|edgar/data/1466556/0000104918-13-000012.txt
1466919|Sanjiv Yajnik|4|20130104|edgar/data/1466919/0001225208-13-000889.txt
1467076|Colony Financial, Inc.|8-K|20130104|edgar/data/1467076/0001193125-13-003979.txt
1467346|Hunter Scott D.|4|20130104|edgar/data/1467346/0001209191-13-002226.txt
1467434|Petron Energy II, Inc.|8-K/A|20130104|edgar/data/1467434/0001554795-13-000002.txt
1467557|Rhoades Alan|4|20130104|edgar/data/1467557/0001127602-13-001116.txt
1467760|Apollo Commercial Real Estate Finance, Inc.|8-K|20130104|edgar/data/1467760/0001193125-13-003954.txt
1467858|General Motors Co|8-K|20130104|edgar/data/1467858/0001467858-13-000003.txt
1467859|White Deer Energy L.P.|SC 13D/A|20130104|edgar/data/1467859/0001193125-13-002743.txt
1467993|Opperman Vance K|4|20130104|edgar/data/1467993/0001519695-13-000007.txt
1468010|Steadfast Income REIT, Inc.|4|20130104|edgar/data/1468010/0001181431-13-001732.txt
1468233|Arora Nikesh|4|20130104|edgar/data/1468233/0001123292-13-000099.txt
1468306|Glick Stephen|4|20130104|edgar/data/1468306/0001065860-13-000004.txt
1468749|LUCIO ANTONIO|4|20130104|edgar/data/1468749/0001127602-13-001118.txt
1468755|Fontana Peter Thomas|4|20130104|edgar/data/1468755/0001516731-13-000003.txt
1469064|ULM SCOTT|4|20130104|edgar/data/1469064/0001437749-13-000238.txt
1469192|MAINSTAY FUNDS TRUST|497|20130104|edgar/data/1469192/0001144204-13-000771.txt
1469317|Altegris QIM Futures Fund, L.P.|8-K|20130104|edgar/data/1469317/0000905148-13-000013.txt
1469433|Ancestry.com Inc.|EFFECT|20130103|edgar/data/1469433/9999999995-13-000106.txt
1469433|Ancestry.com Inc.|EFFECT|20130103|edgar/data/1469433/9999999995-13-000107.txt
1469989|Doran Patrick Joseph|4|20130104|edgar/data/1469989/0001209191-13-002015.txt
1470022|PEQUOT RESOURCES INC|8-K|20130104|edgar/data/1470022/0001038838-13-000002.txt
1470115|Crewson Scott N.|4|20130104|edgar/data/1470115/0001209191-13-002224.txt
1470245|Wellde George W JR|4|20130104|edgar/data/1470245/0001209191-13-002259.txt
1471487|MEDISAFE 1 TECHNOLOGIES CORP|CORRESP|20121031|edgar/data/1471487/0001144204-12-058520.txt
1471487|MEDISAFE 1 TECHNOLOGIES CORP|UPLOAD|20120928|edgar/data/1471487/0000000000-12-053479.txt
1471487|MEDISAFE 1 TECHNOLOGIES CORP|UPLOAD|20121109|edgar/data/1471487/0000000000-12-061466.txt
1471578|CHURCH GEORGE|4|20130104|edgar/data/1471578/0000090185-13-000012.txt
1472047|Collins Brian D|4|20130104|edgar/data/1472047/0001209191-13-001961.txt
1472072|Concord Medical Services Holdings Ltd|6-K|20130104|edgar/data/1472072/0001193125-13-002893.txt
1472112|Wexford GP LLC|4|20130104|edgar/data/1472112/0001140361-13-001146.txt
1472157|Aspiri Ray|4|20130104|edgar/data/1472157/0001472157-13-000001.txt
1472163|Kelbon Marcia S.|4|20130104|edgar/data/1472163/0001472163-13-000001.txt
1472263|Smith Kent J|4|20130104|edgar/data/1472263/0001140361-13-000974.txt
1472357|Fountas Nikos|4|20130104|edgar/data/1472357/0001181431-13-001497.txt
1473001|KENT BRADLEY R|4|20130104|edgar/data/1473001/0001140361-13-001159.txt
1473061|PostRock Energy Corp|8-K|20130104|edgar/data/1473061/0001193125-13-003585.txt
1473061|PostRock Energy Corp|SC 13D/A|20130104|edgar/data/1473061/0001193125-13-002743.txt
1473106|SEAVER ALEXANDER M|4|20130104|edgar/data/1473106/0001140361-13-001159.txt
1473158|Haley John K|4|20130104|edgar/data/1473158/0001219726-13-000004.txt
1473203|Austin Earl C. Jr.|4|20130104|edgar/data/1473203/0001209191-13-001789.txt
1473591|Sonora Resources Corp.|4|20130104|edgar/data/1473591/0001161697-13-000007.txt
1473591|Sonora Resources Corp.|D|20130104|edgar/data/1473591/0001161697-13-000010.txt
1473654|AlphaPoint Technology, Inc.|8-K|20130104|edgar/data/1473654/0001173375-13-000004.txt
1473996|Khosla Victor|4|20130104|edgar/data/1473996/0001181431-13-001878.txt
1474098|Pebblebrook Hotel Trust|8-K|20130104|edgar/data/1474098/0001474098-13-000004.txt
1474098|Pebblebrook Hotel Trust|8-K|20130104|edgar/data/1474098/0001474098-13-000005.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003604.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003609.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003615.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003625.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003629.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003632.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003637.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003639.txt
1474103|Legg Mason Global Asset Management Trust|497K|20130104|edgar/data/1474103/0001193125-13-003641.txt
1474103|Legg Mason Global Asset Management Trust|497|20130104|edgar/data/1474103/0001193125-13-003533.txt
1474274|JPMorgan Chase Bank, N.A. - ADR Depositary|F-6|20130104|edgar/data/1474274/0001193805-13-000021.txt
1474627|Dehaier Medical Systems Ltd|8-K|20130104|edgar/data/1474627/0001144204-13-000799.txt
1474863|Chao Elaine L.|4|20130104|edgar/data/1474863/0001181431-13-001786.txt
1474934|Becker B. Michael|4|20130104|edgar/data/1474934/0001181431-13-001549.txt
1475027|GUBA THOMAS K|4|20130104|edgar/data/1475027/0001437749-13-000244.txt
1475399|Price Andrew L|4|20130104|edgar/data/1475399/0001127602-13-001035.txt
1476057|Rodriguez Ana G|4|20130104|edgar/data/1476057/0001127602-13-001104.txt
1476155|Quinn Bernard J.|4|20130104|edgar/data/1476155/0001140361-13-000987.txt
1476204|Phillips Edison - ARC Shopping Center REIT Inc.|424B3|20130104|edgar/data/1476204/0001476204-13-000004.txt
1476204|Phillips Edison - ARC Shopping Center REIT Inc.|8-K|20130104|edgar/data/1476204/0001476204-13-000006.txt
1476294|Giraud C William|4|20130104|edgar/data/1476294/0001246360-13-000279.txt
1476295|Lynch Roger|4|20130104|edgar/data/1476295/0001476295-13-000002.txt
1476302|CROWE KEVIN E|4|20130104|edgar/data/1476302/0001181431-13-001722.txt
1476413|Kriesel Jack M.|4|20130104|edgar/data/1476413/0001225208-13-000763.txt
1476567|Fredberg Joshua|4|20130104|edgar/data/1476567/0001181431-13-001584.txt
1476719|Crumbs Bake Shop, Inc.|10-K/A|20130104|edgar/data/1476719/0001144204-13-000788.txt
1476719|Crumbs Bake Shop, Inc.|S-3/A|20130104|edgar/data/1476719/0001144204-13-000807.txt
1477032|PROSPECT GLOBAL RESOURCES INC.|DEFA14A|20130104|edgar/data/1477032/0001104659-13-000802.txt
1477210|Mobidia Technology Inc.|D|20130104|edgar/data/1477210/0001140361-13-000894.txt
1477294|Sensata Technologies Holding N.V.|3|20130104|edgar/data/1477294/0001181431-13-001660.txt
1477294|Sensata Technologies Holding N.V.|8-K|20130104|edgar/data/1477294/0001477294-13-000003.txt
1477294|Sensata Technologies Holding N.V.|CT ORDER|20130104|edgar/data/1477294/9999999997-13-000075.txt
1477415|Kimbro Ken|4|20130104|edgar/data/1477415/0000100493-13-000002.txt
1477472|Active Health Foods, Inc.|8-K|20130104|edgar/data/1477472/0001477472-13-000002.txt
1477746|Gallopoulos Gregory S|4|20130104|edgar/data/1477746/0001123292-13-000082.txt
1477953|Nuechterlein Jeffrey D|4|20130104|edgar/data/1477953/0001209191-13-001927.txt
1478220|Campbell Global Trend Fund, L.P.|4|20130104|edgar/data/1478220/0001478220-13-000001.txt
1479324|CLARK ROBERT L|4|20130104|edgar/data/1479324/0001140361-13-001101.txt
1479367|Fliss Timothy S.|4|20130104|edgar/data/1479367/0001179110-13-000457.txt
1479488|New Western Energy Corp|8-K|20130104|edgar/data/1479488/0001017386-13-000003.txt
1479497|Graphicly, Inc.|D|20130104|edgar/data/1479497/0001479497-13-000002.txt
1479577|HIG Holdings, LLC|D|20130104|edgar/data/1479577/0001479577-13-000001.txt
1479645|GOLEMON STAN|4|20130104|edgar/data/1479645/0001104659-13-000727.txt
1479645|GOLEMON STAN|4|20130104|edgar/data/1479645/0001104659-13-000744.txt
1479646|GARBERDING MICHAEL|4|20130104|edgar/data/1479646/0001104659-13-000724.txt
1479646|GARBERDING MICHAEL|4|20130104|edgar/data/1479646/0001104659-13-000730.txt
1480126|Cottonwood Residential O.P., LP|D/A|20130104|edgar/data/1480126/0001480126-13-000001.txt
1480127|Verghese P Mathew|4|20130104|edgar/data/1480127/0001171843-13-000068.txt
1480129|Scott Lawrence M|4|20130104|edgar/data/1480129/0001171843-13-000066.txt
1480603|Rao Meera|4|20130104|edgar/data/1480603/0001280452-13-000007.txt
1480712|Howell Jeff M|4|20130104|edgar/data/1480712/0001171843-13-000070.txt
1481257|Perkins Ralph Claud Christopher|4|20130104|edgar/data/1481257/0001179110-13-000467.txt
1481260|Yannantuono Daniel Joseph Jr|4|20130104|edgar/data/1481260/0001179110-13-000469.txt
1481262|Lejman Ronald J|4|20130104|edgar/data/1481262/0001179110-13-000495.txt
1481339|Cindisue Mining Corp|8-K|20130104|edgar/data/1481339/0001165527-13-000011.txt
1481618|KESSLER BERND F|4|20130104|edgar/data/1481618/0001209191-13-002201.txt
1481636|Hopkin Daniel John|4|20130104|edgar/data/1481636/0001179110-13-000516.txt
1481767|Kremer Gerald L|4|20130104|edgar/data/1481767/0001025877-13-000008.txt
1481776|Shipps Mark H|4|20130104|edgar/data/1481776/0001025877-13-000009.txt
1481832|PREFERRED APARTMENT COMMUNITIES INC|8-K|20130104|edgar/data/1481832/0001481832-13-000003.txt
1482192|McGowan Mark|4|20130104|edgar/data/1482192/0001179110-13-000439.txt
1482480|Jackson Rick C|4|20130104|edgar/data/1482480/0001490906-13-000004.txt
1482608|TONTINE CAPITAL OVERSEAS MASTER FUND II, L.P.|4|20130104|edgar/data/1482608/0001104659-13-000749.txt
1482608|TONTINE CAPITAL OVERSEAS MASTER FUND II, L.P.|4|20130104|edgar/data/1482608/0001104659-13-000750.txt
1482608|TONTINE CAPITAL OVERSEAS MASTER FUND II, L.P.|4|20130104|edgar/data/1482608/0001104659-13-000752.txt
1482609|TONTINE ASSET ASSOCIATES, L.L.C.|4|20130104|edgar/data/1482609/0001104659-13-000749.txt
1482609|TONTINE ASSET ASSOCIATES, L.L.C.|4|20130104|edgar/data/1482609/0001104659-13-000750.txt
1482609|TONTINE ASSET ASSOCIATES, L.L.C.|4|20130104|edgar/data/1482609/0001104659-13-000752.txt
1482974|Carter Validus Mission Critical REIT, Inc.|8-K|20130104|edgar/data/1482974/0001193125-13-003517.txt
1483067|Wood Steven Sydney|4|20130104|edgar/data/1483067/0001179110-13-000479.txt
1483096|ACCESS MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1483096/0001181431-13-001831.txt
1483096|ACCESS MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1483096/0001181431-13-001832.txt
1483096|ACCESS MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1483096/0001181431-13-001833.txt
1483096|ACCESS MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1483096/0001181431-13-001839.txt
1483096|ACCESS MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1483096/0001181431-13-001840.txt
1483096|ACCESS MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1483096/0001181431-13-001841.txt
1483173|Tops Holding Corp|8-K|20130104|edgar/data/1483173/0001104659-13-000717.txt
1483410|Thompson Christopher M.T.|4|20130104|edgar/data/1483410/0001179110-13-000373.txt
1483511|MacDonald Dean Timothy|4|20130104|edgar/data/1483511/0001179110-13-000528.txt
1484241|LAGESON ANGELA D|4|20130104|edgar/data/1484241/0001140361-13-001188.txt
1484457|Alderon Iron Ore Corp.|6-K|20130104|edgar/data/1484457/0001287121-13-000002.txt
1484582|Tufto Kris B|4|20130104|edgar/data/1484582/0000897101-13-000030.txt
1485472|Brennan John Joseph|4|20130104|edgar/data/1485472/0001231205-13-000002.txt
1486181|Hallee Garry W.|4|20130104|edgar/data/1486181/0001209191-13-002091.txt
1486376|DSouza Trevor|4|20130104|edgar/data/1486376/0000914190-13-000014.txt
1486468|Santrella David P|4|20130104|edgar/data/1486468/0001181431-13-001528.txt
1486739|Kuchenrither Mark Edward|4|20130104|edgar/data/1486739/0001209191-13-001803.txt
1487339|Johnson Bart E|4|20130104|edgar/data/1487339/0001025877-13-000010.txt
1487645|Riley Jeffrey Scott|4|20130104|edgar/data/1487645/0001144204-13-000800.txt
1487730|Spectrum Brands Holdings, Inc.|4|20130104|edgar/data/1487730/0001475620-13-000006.txt
1487782|Reven Housing REIT, Inc.|8-K|20130104|edgar/data/1487782/0001144204-13-000724.txt
1488039|ATOSSA GENETICS INC|8-K|20130104|edgar/data/1488039/0001144204-13-000825.txt
1488062|US PATENT INNOVATIONS LLC|D|20130104|edgar/data/1488062/0001488062-13-000001.txt
1488427|Hoffman-Abby Kathryn|4|20130104|edgar/data/1488427/0001488427-13-000001.txt
1488440|Ashford Theodore H. III|4|20130104|edgar/data/1488440/0001188112-13-000042.txt
1488721|Sanders Anthony M.|4|20130104|edgar/data/1488721/0001209191-13-001806.txt
1488759|McEvoy David|4|20130104|edgar/data/1488759/0001181431-13-001605.txt
1488775|ClearBridge Energy MLP Fund Inc.|4|20130104|edgar/data/1488775/0001140361-13-001204.txt
1489040|Gee Nicholas Wilding|4|20130104|edgar/data/1489040/0001516731-13-000004.txt
1489215|Mirae Asset Discovery Funds|N-CSRS|20130104|edgar/data/1489215/0001398432-13-000003.txt
1489367|SQN Alternative Investment Fund III, L.P.|8-K|20130104|edgar/data/1489367/0001145443-13-000029.txt
1489393|LyondellBasell Industries N.V.|CORRESP|20120518|edgar/data/1489393/0001193125-12-239240.txt
1489393|LyondellBasell Industries N.V.|CORRESP|20120518|edgar/data/1489393/0001193125-12-239248.txt
1489393|LyondellBasell Industries N.V.|CORRESP|20120612|edgar/data/1489393/0001193125-12-268392.txt
1489393|LyondellBasell Industries N.V.|CORRESP|20120612|edgar/data/1489393/0001193125-12-268393.txt
1489393|LyondellBasell Industries N.V.|CORRESP|20120614|edgar/data/1489393/0001193125-12-270495.txt
1489393|LyondellBasell Industries N.V.|CORRESP|20120614|edgar/data/1489393/0001193125-12-270497.txt
1489393|LyondellBasell Industries N.V.|UPLOAD|20120604|edgar/data/1489393/0000000000-12-028864.txt
1489393|LyondellBasell Industries N.V.|UPLOAD|20120604|edgar/data/1489393/0000000000-12-028866.txt
1489478|Hagelin Keith|4|20130104|edgar/data/1489478/0001140361-13-001214.txt
1489479|Adamson Mark|4|20130104|edgar/data/1489479/0001140361-13-001212.txt
1489527|Janik James L|4|20130104|edgar/data/1489527/0001140361-13-001216.txt
1489528|McCormick Robert L|4|20130104|edgar/data/1489528/0001140361-13-001220.txt
1489529|Young Robert J|4|20130104|edgar/data/1489529/0001140361-13-001222.txt
1489592|Wilson John T.|4|20130104|edgar/data/1489592/0001181431-13-001708.txt
1489664|Killgore Michael D|4|20130104|edgar/data/1489664/0001179110-13-000460.txt
1489744|Raystream Inc.|SC 13G|20130104|edgar/data/1489744/0001144204-13-000532.txt
1490028|Sequoia Mortgage Trust 2010-H1|10-D|20130104|edgar/data/1490028/0001056404-13-000006.txt
1490154|Sullivan C James|4|20130104|edgar/data/1490154/0000032689-13-000010.txt
1490283|Young Richard A|4|20130104|edgar/data/1490283/0001144204-13-000678.txt
1490306|TOWNSEND FRANCES F|4|20130104|edgar/data/1490306/0001104659-13-000812.txt
1490386|MHS Holding Company, Inc.|D/A|20130104|edgar/data/1490386/0001490386-13-000001.txt
1490445|1818 Master Partners, Ltd.|SC 13G/A|20130104|edgar/data/1490445/0001144204-13-000698.txt
1490658|Cash Store Financial Services Inc.|6-K|20130104|edgar/data/1490658/0001279569-13-000014.txt
1490873|PRISTINE SOLUTIONS INC.|8-K|20130104|edgar/data/1490873/0001387131-13-000047.txt
1490906|Capitol Federal Financial Inc|4|20130104|edgar/data/1490906/0001490906-13-000004.txt
1490906|Capitol Federal Financial Inc|4|20130104|edgar/data/1490906/0001490906-13-000005.txt
1490906|Capitol Federal Financial Inc|4|20130104|edgar/data/1490906/0001490906-13-000006.txt
1491021|Shah Vivek|4|20130104|edgar/data/1491021/0001140361-13-001117.txt
1491514|Tontine Associates, LLC|4|20130104|edgar/data/1491514/0001104659-13-000749.txt
1491811|Esaki Tim T|4|20130104|edgar/data/1491811/0001179110-13-000490.txt
1491832|MANCUSO ROBERT J|3|20130104|edgar/data/1491832/0001140361-13-001108.txt
1491978|FlexShares Trust|N-CSR|20130104|edgar/data/1491978/0001193125-13-003041.txt
1492055|Matthews Patrick M.|4|20130104|edgar/data/1492055/0001140361-13-001031.txt
1492351|NTR METALS, LLC|4|20130104|edgar/data/1492351/0001181431-13-001898.txt
1492872|Man Long Short Fund|N-8F/A|20130104|edgar/data/1492872/0001193125-13-003683.txt
1493024|Miller Peter K|4|20130104|edgar/data/1493024/0001181431-13-001753.txt
1493127|FOX SHELDON J|4|20130104|edgar/data/1493127/0001209191-13-001884.txt
1493225|Northfield Bancorp, Inc.|425|20130104|edgar/data/1493225/0000943374-13-000012.txt
1493866|Wald Jeffrey S|4|20130104|edgar/data/1493866/0001181431-13-001672.txt
1493976|Kilroy Realty, L.P.|3|20130104|edgar/data/1493976/0001181431-13-001572.txt
1493981|GENBAND Holdings Co|D|20130104|edgar/data/1493981/0001480919-13-000002.txt
1494428|Goldfinger Edward G|4|20130104|edgar/data/1494428/0001181431-13-001909.txt
1494530|FIRST TRUST HIGH INCOME LONG/SHORT FUND|N-CSR|20130104|edgar/data/1494530/0001445546-13-000026.txt
1495110|Braunstein Douglas L|4|20130104|edgar/data/1495110/0001225208-13-000786.txt
1495392|Reibstein Saul|4|20130104|edgar/data/1495392/0001179110-13-000505.txt
1495594|Griffith Scott W.|4|20130104|edgar/data/1495594/0001181431-13-001908.txt
1495662|Koral John|4|20130104|edgar/data/1495662/0001181431-13-001817.txt
1495825|Guggenheim Build America Bonds Managed Duration Trust|4|20130104|edgar/data/1495825/0001179110-13-000441.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001500422-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001507311-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001507312-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001507314-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001507316-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001507317-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001510232-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001517464-13-000001.txt
1495925|Fortegra Financial Corp|4|20130104|edgar/data/1495925/0001522771-13-000002.txt
1496048|General Growth Properties, Inc.|4|20130104|edgar/data/1496048/0001219726-13-000001.txt
1496048|General Growth Properties, Inc.|4|20130104|edgar/data/1496048/0001219726-13-000002.txt
1496048|General Growth Properties, Inc.|4|20130104|edgar/data/1496048/0001219726-13-000003.txt
1496048|General Growth Properties, Inc.|4|20130104|edgar/data/1496048/0001219726-13-000004.txt
1496048|General Growth Properties, Inc.|4|20130104|edgar/data/1496048/0001473158-13-000001.txt
1496254|Ladenburg Thalmann Alternative Strategies Fund|40-17G|20130104|edgar/data/1496254/0000910472-13-000034.txt
1496254|Ladenburg Thalmann Alternative Strategies Fund|497J|20130104|edgar/data/1496254/0000910472-13-000028.txt
1496286|Deighton Anthony|4|20130104|edgar/data/1496286/0001209191-13-002083.txt
1496383|Superior Venture Corp|8-K/A|20121204|edgar/data/1496383/0001255294-12-000873.txt
1496383|Superior Venture Corp|CORRESP|20121126|edgar/data/1496383/0001255294-12-000851.txt
1496383|Superior Venture Corp|UPLOAD|20121120|edgar/data/1496383/0000000000-12-063170.txt
1496383|Superior Venture Corp|UPLOAD|20121129|edgar/data/1496383/0000000000-12-064580.txt
1496383|Superior Venture Corp|UPLOAD|20121205|edgar/data/1496383/0000000000-12-065555.txt
1497253|ORGANOVO HOLDINGS, INC.|D|20130104|edgar/data/1497253/0001560877-13-000001.txt
1497292|KELLY SUEDEEN G|4|20130104|edgar/data/1497292/0001140361-13-001154.txt
1497292|KELLY SUEDEEN G|4|20130104|edgar/data/1497292/0001181431-13-001839.txt
1497293|SHIELS DAVID C|4|20130104|edgar/data/1497293/0001181431-13-001833.txt
